 Source Target COS_dist SCM_dist WMD_dist COS_sim SCM_sim WMD_sim MSI_I MSI_X SourceFile TargetFile
25 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SimpleSimulator.java 0.2052152391840331 0.7947847608159668 0.8938721716403961 0.10612783 1.1901118965774165 0.4565976750150271 1.0 1.0 RE-616.txt SimpleSimulator.java
26 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/SetStateFrequencyCommand.java 0.1764966819438619 0.8235033180561381 0.7880097180604935 0.21199028 1.0827866702616773 0.480125984229754 3.169925001442312 1.3594000115384994 RE-616.txt SetStateFrequencyCommand.java
27 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/EmergencyStopCommand.java 0.1483772205437139 0.8516227794562861 0.7040235698223114 0.29597643 1.0343428025817236 0.4915592390480749 3.321928094887362 1.3680278410054494 RE-616.txt EmergencyStopCommand.java
28 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/IUAVPropertyUpdateNotifier.java 0.1741385430706393 0.8258614569293606 0.8879610449075699 0.112038955 1.1984222939599272 0.4548716608030486 2.321928094887362 1.2877123795494492 RE-616.txt IUAVPropertyUpdateNotifier.java
29 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/CoordinatedTakeoffPattern.java 0.1486705553795619 0.851329444620438 0.8302541673183441 0.16974583 1.1678747654845096 0.4612812584570607 2.0 1.245112497836531 RE-616.txt CoordinatedTakeoffPattern.java
31 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/InfoNotification.java 0.1594225227240204 0.8405774772759795 0.6974415481090546 0.30255845 1.0535763897608807 0.4869553453117175 2.0 1.245112497836531 RE-616.txt InfoNotification.java
32 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/AFControlsComponent.java 0.171058252187046 0.8289417478129539 0.8559008538722992 0.14409915 1.164986382238908 0.4618966697452645 2.584962500721156 1.315172029168969 RE-616.txt AFControlsComponent.java
33 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/DronologyPersistenceUtil.java 0.1810496281620539 0.8189503718379461 0.851246103644371 0.1487539 1.1581741558875374 0.4633546358026678 2.0 1.245112497836531 RE-616.txt DronologyPersistenceUtil.java
34 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/FlightInfo.java 0.2091997205696111 0.7908002794303889 0.8466992676258087 0.15330073 1.1444376209743228 0.4663227273291592 2.321928094887362 1.2877123795494492 RE-616.txt FlightInfo.java
35 /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/req/RE-616.txt /Users/loganfecko/Desktop/Summer_Research/traceXplainer/dvc-data/systems/dronology/corpus/src/RuntimeDroneTypes.java 0.1554284462177338 0.8445715537822661 0.7782268077135086 0.22177319 1.1299291312899191 0.4694991891088808 3.121928094887362 1.3519647487142494 RE-616.txt RuntimeDroneTypes.java
